rid,id,text
162,162:0,"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it."
204,204:0,This is the third MacBook Pro in our family.
204,204:1,I bought my first MacBook after seeing the product demonstrated.
204,204:2,Then 2 of my nephews were going into music and both fell in love with the MacBook Pro.
204,204:3,Now they are believers in the product.
204,204:4,"It is easy to use, has great screen quality, and every so light weight."
204,204:5,I own other Macs but always find myself navigation to the MacBook Pro to get my work done.
207,207:0,This little netboook is helping me get work done!
207,207:1,I can do pretty much 75% of what I do on my desktop on my kitchen table.
207,207:2,I homeschool my kids and with this netbook next to my desk we get to teaching and illustrating without skipping a beat.
236,236:0,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.
286,286:0,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;"
286,286:1,she can't tell the difference between it and her regular desktop system.
286,286:2,The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.
286,286:3,"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market."
280,280:0,"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system."
280,280:1,"still testing the battery life as i thought it would be better, but am very happy with the upgrade."
281,281:0,"Probably as good as you can get in a netbook, does everything I ask for and has some very good unexpected pluses."
281,281:1,Has met or exceeded my needs for a compact travel device.
282,282:0,"So far, so good!"
282,282:1,I've been impressed with the battery life and the performance for such a small amount of memory.
282,282:2,I don't understand why only Windows 7 Starter is included.
179,179:0,Strong performance in this device makes use of fun and a strong sense of the era of speed
179,179:1,This device serves all modern requirements is a very strong game and is very useful for designers.
179,179:2,Enjoy that Toshib force and durability unparalleled
336,336:0,"Needs longer lasting battery, More than 1 to 2 Hrs."
336,336:1,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area."
336,336:2,For the use it was purchased for it is a good Laptop.
336,336:3,Comfterbale to use light easy to transport.
337,337:0,"I love this product because it is Toshiba and its 15.6""."
337,337:1,"It has no camera but, I can always buy and install one easy."
337,337:2,"I had a USB connect but, i can't use it because it is not compatible."
337,337:3,That's the downside for me.
337,337:4,"But, I would recommend this product."
340,340:0,Satisfy what I paid for it.
340,340:1,Good monitor and performed well.
340,340:2,I am using the external speaker- sound is good.
340,340:3,Best thing is I can use existing 32 bit old programs.
340,340:4,I recommend for word processing and internet users.
365,365:0,The Toshiba laptop I am using is easier to use than most I have tried.
365,365:1,The games included are very good games.
365,365:2,I am finding my way around this laptop better than my last one.
365,365:3,I would highly recommend this one to my friends
358,358:0,I bought this laptop because of the performance to price ratio.
358,358:1,"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc."
358,358:2,"It doesn't have a lot of frills, but I didn't need any, and being able to buy what I needed, and not more than I needed was very important."
355,355:0,This computer I used daily nice compact design.
355,355:1,Excellent speed for processing data.
355,355:2,And if you are a game player it works with World Of Warcraft wonderfully.
355,355:3,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.
355,355:4,All in all great item highly recommend it.
353,353:0,Bought it to use mostly for oline classes.
353,353:1,i would have to say that overall its great!
353,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great."
353,353:3,"Fast, great visual!"
353,353:4,"Oh yea, has no numeric pad on the side."
353,353:5,"I use that alot on my desktop, so I am adjusting to not having it."
295,295:0,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into
344,344:0,Sells for the same as a netbook without sacrificing size.
344,344:1,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.
344,344:2,Great wifi too.
344,344:3,"The screen is a little glary, and I hated the clicking buttons, but I got used to them."
345,345:0,Overall for the money this is a good deal.
345,345:1,There is no number pad to the right of the keyboard which is a bummer.
345,345:2,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.
345,345:3,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons."
341,341:0,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium."
341,341:1,"The battery life has not decreased since I bought it, so i'm thrilled with that."
341,341:2,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull."
341,341:3,I would easly reccomend this laptop to a friend.
334,334:0,Couldnt not use it.
334,334:1,Tried to make a recovey disk wouldnt get passed the first recovery disk.
334,334:2,defective software.
334,334:3,returned it to walmart.
334,334:4,This was the second computer and brand bought that day.
327,327:0,I would like to have volume buttons rather than the adjustment that is on the front.
327,327:1,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.
327,327:2,I went to Toshiba online help and found some suggestions to fix it.
327,327:3,One of them seems to have worked.
329,329:0,Its a good laptop for its value.
329,329:1,Registration/1st use is easy.
329,329:2,Features like the font are very block-like and old school.
329,329:3,"Would like more trendy, high tech features."
329,329:4,The start menu is not the easiest thing to navigate due to the stacking.
329,329:5,Keys stick periodically and I havent had the laptop for 45 days yet.
329,329:6,Came fully loaded - good.
329,329:7,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously."
333,333:0,I'm really impressed with the quality and performance for the price of the computer.
