rid,id,text
g187140-d2066610-r265781517,g187140-d2066610-r265781517:1,"Le repas était correct pour une escale rapide,le patron très sympathique et le paysage magnifique."
g187140-d4734576-r284845256,g187140-d4734576-r284845256:0,"Vraiment horrible certaines choses sont réchauffées, certaines pas cuites, on ne peut pas appeler ça de la cuisine!"
g187140-d4734576-r284845256,g187140-d4734576-r284845256:1,Vraiment nul!
g187143-d1327801-r268704148,g187143-d1327801-r268704148:0,"burgers excellents, on est accro dès qu'on a gouté."
g187143-d1327801-r268704148,g187143-d1327801-r268704148:1,"Le ""complet"" est fameux, à la hauteur du ""samourai"" de son concurrent le bigban."
g187143-d1327801-r268704148,g187143-d1327801-r268704148:2,Cela me manque!
g187143-d1327801-r268704148,g187143-d1327801-r268704148:3,unique à Besançon.
g187143-d1327801-r268704148,g187143-d1327801-r268704148:4,En plus le cuisinier est adorable.
g187143-d1327801-r268704148,g187143-d1327801-r268704148:5,A emporter uniquement.
g187143-d1334240-r221037683,g187143-d1334240-r221037683:0,"Oui, on est prévenu ,"
g187143-d1334240-r221037683,g187143-d1334240-r221037683:1,"Oui c'est frais,"
g187143-d1334240-r221037683,g187143-d1334240-r221037683:2,"Oui, c'est plutôt cuit à point"
g187143-d1334240-r221037683,g187143-d1334240-r221037683:3,Mais après :
g187143-d1334240-r221037683,g187143-d1334240-r221037683:4,"La complexité annoncée des plats, elle est ou ?"
g187143-d1334240-r221037683,g187143-d1334240-r221037683:5,Ce n'est pas à tomber par terre
g187143-d1334240-r221037683,g187143-d1334240-r221037683:6,"Il y peut y avoir des sauces ""sur etagere"" dans les plats cuisines"
g187143-d1334240-r221037683,g187143-d1334240-r221037683:7,"Bref, rien qui justifie 3 heures à table pour 2 plats pour 4 personnes, si ce n'est un bon moyen de se démarquer des autres restaus Viêt/thaï ."
g187143-d1334240-r221037683,g187143-d1334240-r221037683:8,De la bonne com !
g187143-d1764397-r245318896,g187143-d1764397-r245318896:0,Accueil zero
g187143-d1764397-r245318896,g187143-d1764397-r245318896:1,REFUS DU PASSTIME alors qu'ils sont dedans et prévenu à la réservation et en arrivant.
g187143-d1764397-r245318896,g187143-d1764397-r245318896:2,C'est une BELLE ARNAQUE !!!!
g187143-d1764397-r245318896,g187143-d1764397-r245318896:3,On s'est fait INSULTER par le responsable le 20 décembre 2014 c'est INADMISSIBLE !!!!
g187143-d1764397-r245318896,g187143-d1764397-r245318896:4,Dommage pour les patrons qui perdent du monde à cause de l'employé qui se prend pour un patron justement !
g187143-d1764397-r245318896,g187143-d1764397-r245318896:5,Un jeune serveur très sympa je le plaint !
g187143-d1764397-r245318896,g187143-d1764397-r245318896:6,ADIEU !!!
g187143-d1764397-r245318896,g187143-d1764397-r245318896:7,
g187143-d3895071-r258653920,g187143-d3895071-r258653920:0,Le cadre est vraiment sympathique et la déco très agréable ce qui contraste avec le peu d'amabilité d'une des serveuses assez désagréable et passée maître dans l'art de faire des réflexions à la clientèle.
g187143-d3895071-r258653920,g187143-d3895071-r258653920:1,"L'autre serveuse étant, pour sa part , très gauche dans le service."
g187143-d3895071-r258653920,g187143-d3895071-r258653920:2,Et pour parfaire le tout la musique très forte de l'espace lounge empêche toute conversation entre les convives ce qui est dommage car la cuisine est bonne dans son ensemble hormis les desserts qui nous ont été vendus comme desserts maison mais qui semblent plutôt sortir de chez Metro ou autres fournisseurs restauration!
g187143-d3895071-r258653920,g187143-d3895071-r258653920:3,Pour conclure la carte comporte quelques fautes d'orthographe.
g187143-d3895071-r258653920,g187143-d3895071-r258653920:4,Il suffirait de peu de chose pour améliorer l'ensemble.
g187143-d6499916-r218269120,g187143-d6499916-r218269120:0,Une cuisine simple avec des produits frais et cuisinés maison.
g187143-d6499916-r218269120,g187143-d6499916-r218269120:1,Accueil chaleureux.
g187143-d6499916-r218269120,g187143-d6499916-r218269120:2,Même les petits biscuits qui accompagnent le café sont faits maison.
g187143-d6499916-r218269120,g187143-d6499916-r218269120:3,"Rien à dire, simple mais très bon et très frais."
g187147-d1034843-r227563120,g187147-d1034843-r227563120:0,Accueil au top !
g187147-d1034843-r227563120,g187147-d1034843-r227563120:1,Restaurant sans pretention d'après la devanture mais avec une cuisine de qualité !
g187147-d1034843-r227563120,g187147-d1034843-r227563120:2,Kir offert avec une mise en appetit avec des rillettes et du saucisson.
g187147-d1034843-r227563120,g187147-d1034843-r227563120:3,"Peu de choix à la carte, mais c'est aussi comme ça qu'on a plus de chance de faire des bons plats!"
g187147-d1034843-r227563120,g187147-d1034843-r227563120:4,Et c'est reussi !
g187147-d1034843-r227563120,g187147-d1034843-r227563120:5,C'est ma cantine j'adore !
g187147-d1034843-r227563120,g187147-d1034843-r227563120:6,Continuez comme ça je vous encourage chaudement !
g187147-d1054615-r214901404,g187147-d1054615-r214901404:0,"Un local sympathique, un personnel très jeune, agréable, au bar comme au restaurant."
g187147-d1054615-r214901404,g187147-d1054615-r214901404:1,"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres."
g187147-d1054615-r214901404,g187147-d1054615-r214901404:2,L'intérêt serait d'y découvrir de jeunes artistes qui s'y produisent régulièrement.
g187147-d1054615-r214901404,g187147-d1054615-r214901404:3,"Malheureusement, ils ne sont guère respectés: mauvaise acoustique, public bruyant."
g187147-d1054615-r214901404,g187147-d1054615-r214901404:4,Il faudrait inviter les gérants à permettre un son écoutable.
g187147-d1077634-r239773694,g187147-d1077634-r239773694:0,"Le concept avait l'air sympa, mais de qui se moque t'on?"
g187147-d1077634-r239773694,g187147-d1077634-r239773694:1,Les quantités sont microscopiques et les prix stratosphériques!
g187147-d1077634-r239773694,g187147-d1077634-r239773694:2,"Compter environ 20€ pour un oeuf cocotte (même pas cuit correctement), un plat comprenant environ 50g de poulet et 3 haricots verts et deux rondelles de pomme de terre et une salade de fruit..."
g187147-d1077634-r239773694,g187147-d1077634-r239773694:3,Ambiance du lieu extrêmement bruyante.
g187147-d1077634-r239773694,g187147-d1077634-r239773694:4,"Bref, à fuir, sauf si vraiment vous n'avez pas faim..."
g187147-d1089305-r171630135,g187147-d1089305-r171630135:0,Cuisine bonne mais au final l'addition est salée
g187147-d1089305-r171630135,g187147-d1089305-r171630135:1,"Plats bien exécutés, les sauces sont également bonnes"
g187147-d1089305-r171630135,g187147-d1089305-r171630135:2,Parpadelle aux écrevisses et palourdes très bon mais légèrement trop gras
g187147-d1089305-r171630135,g187147-d1089305-r171630135:3,Le veau était goûtu
g187147-d1089305-r171630135,g187147-d1089305-r171630135:4,La tarte tatin divine
g187147-d1099973-r130147318,g187147-d1099973-r130147318:0,Accueil très sympa dans ce petit restaurant .
g187147-d1099973-r130147318,g187147-d1099973-r130147318:1,"Le service est très attentionné ,la salle est petite mais très agréable"
g187147-d1099973-r130147318,g187147-d1099973-r130147318:2,Au niveau de la cuisine c est correct mais ce n est pas exceptionnel !
g187147-d1099973-r130147318,g187147-d1099973-r130147318:3,( je suis une fan de la cuisine Italienne et je vais régulièrement en Italie donc je suis assez difficile !)
g187147-d1099973-r130147318,g187147-d1099973-r130147318:4,Par contre Le fondant au chocolat est très bon
g187147-d1113739-r231078339,g187147-d1113739-r231078339:0,"Des plats correctement servis, un pavé de turbot excellent et des prix corrects pour le quartier."
g187147-d1113739-r231078339,g187147-d1113739-r231078339:1,"Et pour enrober le tout, un service avec le sourire du début à la fin :) !"
g187147-d1113739-r231078339,g187147-d1113739-r231078339:2,Je reviens toujours en ce lieu avec un vrai plaisir !
g187147-d1119908-r146734960,g187147-d1119908-r146734960:0,Restaurant désormais à éviter.
g187147-d1119908-r146734960,g187147-d1119908-r146734960:1,Mauvais rapport qualité prix.
g187147-d1119908-r146734960,g187147-d1119908-r146734960:2,L'entrecôte qui dans le menu était censée être 300 g c'était une portion du gendre cantine de l'école.
g187147-d1119908-r146734960,g187147-d1119908-r146734960:3,Et en générale les portions étaient ridicules pour leur prix.
g187147-d1119908-r146734960,g187147-d1119908-r146734960:4,Les pommes sautés étaient des simples frites.
g187147-d1119908-r146734960,g187147-d1119908-r146734960:5,"Dommage, car le décor demeure impressionnant."
g187147-d1163179-r242024621,g187147-d1163179-r242024621:0,"Un excellent restau, le magret au miel est divin, le soufflé parfait, le personnel très agréable, le service rapide, l'ambiance et la déco géniales, un bon moment en famille !"
g187147-d1163179-r242024621,g187147-d1163179-r242024621:1,"Pas a la portée de toutes les bourses, sans pour autant être très cher."
g187147-d1191240-r240499837,g187147-d1191240-r240499837:0,Si le plat fut correct (saint jacques - risotto)...il ne fallait pas avoir trop faim...seulement trois saint jacques le tout à peine chaud.
g187147-d1191240-r240499837,g187147-d1191240-r240499837:1,"Pour les autres plat, aucun légume vert n'est proposé en accompagnement il faut se contenter de frites, purée de pommes de terre risotto ou les légumes du pot au feu....Le service inexistant, à la question qu'y a-t-il dans le café gourmand la réponse fut ça dépend..."
g187147-d1191240-r240499837,g187147-d1191240-r240499837:2,Une serveuse qui s’ébouriffe les cheveux derrière le bar...Et la petite touche qui va bien nous sommes ressortis imprégnés d'une odeur de friture...
g187147-d1191240-r240499837,g187147-d1191240-r240499837:3,Bref inutile de faire un détour pour se restaurer dans ce bistrot
g187147-d1211203-r170663157,g187147-d1211203-r170663157:0,"Toujours très rempli le midi, je n'ai eu l'occasion d'y aller que le soir."
g187147-d1211203-r170663157,g187147-d1211203-r170663157:1,"Et à chaque fois, pas de déception : carte variée, produits frais et de qualité, plats savoureux, portions copieuses et service très sympathique."
g187147-d1211203-r170663157,g187147-d1211203-r170663157:2,Les prix restent corrects également.
g187147-d1211203-r170663157,g187147-d1211203-r170663157:3,A conseiller donc!
g187147-d1211203-r280065031,g187147-d1211203-r280065031:0,Cela fait trois fois maintenant que je vais dîner à ce restaurant et trois fois que je me régale toujours autant.
g187147-d1211203-r280065031,g187147-d1211203-r280065031:1,Les plats sont goûteux et dans de bonnes quantités.
g187147-d1211203-r280065031,g187147-d1211203-r280065031:2,"Il y en a pour toutes les envies (viandes, poissons)."
g187147-d1211203-r280065031,g187147-d1211203-r280065031:3,"Je conseille fortement la cassolette de moules ou le boudin (s'il revient à la carte), mais dans l'ensemble, tout est bon."
g187147-d1211203-r280065031,g187147-d1211203-r280065031:4,"L'assiette de fromage, s'il vous reste un peu de place, est généreuse et excellente."
g187147-d1211203-r280065031,g187147-d1211203-r280065031:5,On aura compris donc un petit coup de coeur : allez y entre amis ou entre amoureux vous ne serez jamais déçus !
g187147-d1327880-r242392720,g187147-d1327880-r242392720:0,Nous sommes venus diner en famille dans ce restaurant fin Novembre 2014.
g187147-d1327880-r242392720,g187147-d1327880-r242392720:1,Nous avons passé un bon moment.
g187147-d1327880-r242392720,g187147-d1327880-r242392720:2,"Petit hic: l'assiette de charcuterie proposée à l'apéritif pour deux personnes n'était vraiment pas copieuse, même pour deux personnes."
g187147-d1327880-r242392720,g187147-d1327880-r242392720:3,"Mais pour le reste, cuisine variée, bonne carte de vins, nous reviendrons!"
g187147-d1336322-r243511045,g187147-d1336322-r243511045:0,Service tres long et glacial.
g187147-d1336322-r243511045,g187147-d1336322-r243511045:1,Nourriture surgelée et mal décongelée.
g187147-d1336322-r243511045,g187147-d1336322-r243511045:2,"Pour le même prix, vous trouvez un bon nombre d'adresses dans cette meme rue!"
g187147-d1336849-r242014326,g187147-d1336849-r242014326:0,Dîner entre amis et expérience affreuse.
g187147-d1336849-r242014326,g187147-d1336849-r242014326:1,Service d'une lenteur incroyable.
g187147-d1336849-r242014326,g187147-d1336849-r242014326:2,Un menu unique imposé pour la table de dix (!!!).
g187147-d1336849-r242014326,g187147-d1336849-r242014326:3,Choix terrible.
g187147-d1336849-r242014326,g187147-d1336849-r242014326:4,Présentation des plats médiocre.
g187147-d1336849-r242014326,g187147-d1336849-r242014326:5,Goût affreux - surtout ne jamais prendre le bœuf d'un derrier goût dégoûtant dans une casserole de puré de pommes de terre comme une soupe amère.
g187147-d1336849-r242014326,g187147-d1336849-r242014326:6,Extrêmement cher: 185 euros par couple.
g187147-d1336849-r242014326,g187147-d1336849-r242014326:7,A éviter!!!!
g187147-d1336849-r242014326,g187147-d1336849-r242014326:8,Impensable que de restaurants comme celui ci existent sur Paris...
g187147-d1381523-r158339054,g187147-d1381523-r158339054:0,"Au deumerant, c est un endroit original pour fêter son anniversaire ..."
g187147-d1381523-r158339054,g187147-d1381523-r158339054:1,"Nous etions une tablée de 15 un vendredi soir, le service était exécrable, plats froids, pas aimable, restaurant tellement sombre qu on ne voit pas ce qu on y mange (je comprend pourquoi maintenant...)"
g187147-d1381523-r158339054,g187147-d1381523-r158339054:2,Le serveur n hésite pas a accuser ses clients de ne pas payer (alors que c est son travail de calculer correctement ..) le manager est agressif et empoigne ses clients sous prétexte qu ils ont pas payer ....
g187147-d1381523-r158339054,g187147-d1381523-r158339054:3,Bref 15 personnes qui ne reviendrons plus ....
g187147-d1381523-r158339054,g187147-d1381523-r158339054:4,
g187147-d1390879-r184171903,g187147-d1390879-r184171903:0,"Cuisine réchauffée au micro ondes, service lent, mais surtout prix tres excessif compte tenu de la qualité assez moyenne."
